timestamp,LX,LY,RX,RY,LT,RT,A,B,pose_x,pose_x_std,pose_y,pose_y_std,pose_theta,pose_theta_std
2025-07-31T22:33:56.955,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.007,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.058,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.108,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.159,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.212,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.262,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.313,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.365,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.416,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.467,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.517,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.568,0.0,0.085968017578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.620,0.0,0.289093017578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.671,0.0,0.460968017578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.721,0.0,0.601593017578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.772,0.0,0.750030517578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.823,0.0,0.945343017578125,0.0,3.0517578125e-05,-1.0,-1.0,0,0,0.0109,0.1013,-0.0,0.1,-0.06,5.79
2025-07-31T22:33:57.901,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:57.951,0.171875,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.003,0.28125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.054,0.328125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.104,0.328125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.155,0.328125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.206,0.328125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.257,0.296875,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.307,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.358,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.409,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.460,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.511,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.561,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.613,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.664,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.716,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.767,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.818,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,0.172,0.1674,0.0107,0.1027,8.05,9.52
2025-07-31T22:33:58.899,0.2890625,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:58.950,0.078125,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.001,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.053,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.104,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.155,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.206,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.256,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.307,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.359,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.410,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.461,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.512,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.563,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.614,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.665,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.716,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.766,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.817,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,0.307,0.2036,0.0366,0.1117,13.32,11.61
2025-07-31T22:33:59.898,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.949,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:33:59.999,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.050,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.101,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.152,0.0,1.0,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.202,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.253,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.305,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.356,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.407,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.458,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.509,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.559,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
2025-07-31T22:34:00.610,0.0,3.0517578125e-05,0.0,3.0517578125e-05,-1.0,-1.0,0,0,,,,,,
